align_data_array_ordered_1B4T_A_0.0.dat,1.2060839,-0.1526814
align_data_array_ordered_1CI0_A_0.0.dat,0.8270910,0.1817428
align_data_array_ordered_1EFV_B_0.0.dat,1.0639207,0.2337129
align_data_array_ordered_1G58_B_0.0.dat,1.0820925,-0.1605499
align_data_array_ordered_1GV3_A_0.0.dat,1.1801168,-0.3424436
align_data_array_ordered_1HUJ_A_0.0.dat,1.2087756,-0.1718969
align_data_array_ordered_1HUR_A_0.0.dat,0.9223100,0.2124471
align_data_array_ordered_1IBS_A_0.0.dat,1.04051352,-0.09458137
align_data_array_ordered_1JLW_A_0.0.dat,0.96925844,0.08047669
align_data_array_ordered_1KY2_A_0.0.dat,1.0753514,-0.1124986
align_data_array_ordered_1KZL_A_0.0.dat,1.17828244,-0.04663443
align_data_array_ordered_1M3U_A_0.0.dat,1.2673770,-0.4369584
align_data_array_ordered_1MOZ_A_0.0.dat,0.99104352,-0.09555817
align_data_array_ordered_1OKC_A_0.0.dat,0.886771669,-0.004144126
align_data_array_ordered_1PV1_A_0.0.dat,1.14509863,0.04063574
align_data_array_ordered_1QMV_A_0.0.dat,1.20267779,-0.05682363
align_data_array_ordered_1R6M_A_0.0.dat,0.9364226,-0.1374716
align_data_array_ordered_1RII_A_0.0.dat,1.2160185,-0.4148719
align_data_array_ordered_1V9S_B_0.0.dat,0.9846710,0.1546789
align_data_array_ordered_1W7W_B_0.0.dat,1.1196597,-0.3201695
align_data_array_ordered_1X1O_B_0.0.dat,1.1776465,-0.1653812
align_data_array_ordered_1XTD_A_0.0.dat,0.8821672,0.3828810
align_data_array_ordered_1YPI_A_0.0.dat,1.15976928,-0.05055715
align_data_array_ordered_1YSB_A_0.0.dat,1.2427561,-0.3741424
align_data_array_ordered_1ZNN_A_0.0.dat,1.2246356,-0.2113709
align_data_array_ordered_1ZWK_A_0.0.dat,1.2392526,-0.3421058
align_data_array_ordered_2A84_A_0.0.dat,0.99546924,-0.04558351
align_data_array_ordered_2AIU_A_0.0.dat,1.2481086,0.3409348
align_data_array_ordered_2BCG_Y_0.0.dat,1.01397354,0.01444785
align_data_array_ordered_2BR9_A_0.0.dat,0.9531141,-0.3528205
align_data_array_ordered_2CFE_A_0.0.dat,1.3392339,-0.4633374
align_data_array_ordered_2CJM_C_0.0.dat,1.01861893,0.05415349
align_data_array_ordered_2CNV_A_0.0.dat,1.012054150,-0.008566586
align_data_array_ordered_2ESF_A_0.0.dat,0.8539043,0.1749703
align_data_array_ordered_2EU8_A_0.0.dat,0.98535127,0.03106868
align_data_array_ordered_2FLI_A_0.0.dat,1.08117493,-0.05033509
align_data_array_ordered_2G0N_B_0.0.dat,0.9488443,-0.1686264
align_data_array_ordered_2GV5_D_0.0.dat,0.9236161,0.1741754
